dataset_id,sample_id,site_id,year,intervention,control_flag,microbiome_available,soil_chemistry_available,outcome_available,soil_ph,total_carbon,total_nitrogen,organic_matter,cec,phosphorus,potassium,yield_value,outcome_type,notes
bonares_westerfeld,WESTERFELD_130_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.36,2.1562649,0.188,3.5243487192,,28.55,34.0,61.4480620155039,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_131_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.41,1.7964294,0.149,2.9126011112,,35.85,25.65,53.5264857881137,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_132_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.27,1.8078595,0.145,2.9610968864,,22.5,21.15,52.366149870801,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_133_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.44,2.1845747,0.169,3.3001714824,,46.35,52.85,55.1490956072351,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_134_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.43,2.2512375,0.197,3.6419150028,,40.15,45.4,58.5604651162791,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_135_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.52,1.8283517,0.148,2.8810748404,,30.6,20.55,53.4139534883721,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_136_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.54,1.7748217,0.133,2.7528178604,,23.6,16.25,52.5374677002584,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_137_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.27,2.129,0.182,2.635163308,,36.85,45.1,63.7307493540052,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_138_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.11,2.2824003,0.189,3.8086123556,,27.15,37.95,58.5904392764858,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_139_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.53,1.758278,0.142,2.8144387924,,25.55,23.5,58.5604651162791,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_140_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.53,1.7374914,0.138,2.746295796,,25.5,20.9,52.6604651162791,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_141_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,6.81,2.1280132,0.178,3.544421596,,28.5,39.5,54.2773255813954,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_142_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,5.98,2.2778399,0.193,3.8966456572,,20.45,40.7,57.5209302325582,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_143_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.07,1.7587783,0.148,3.0108672148,,15.75,17.8,58.7093023255814,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_144_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.17,1.7747324,0.148,2.9917434,,18.65,19.9,56.1922480620155,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_146_2015,Westerfeld,2015,Cultivator+intensive,False,True,True,True,,,,,,,,88.4279069767442,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_151_2015,Westerfeld,2015,Plough+intensive,False,True,True,True,,,,,,,,70.6002583979328,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_158_2015,Westerfeld,2015,Cultivator+intensive,False,True,True,True,,,,,,,,96.2906976744186,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_159_2015,Westerfeld,2015,Plough+intensive,False,True,True,True,,,,,,,,86.2643410852713,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_161_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.47,2.1012204,0.165,3.3651207688,,22.95,32.15,62.0682170542636,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_161_2020,Westerfeld,2020,Cultivator+extensive,False,True,True,True,7.5,2.0549999999999997,0.17,3.3499999999999996,,8.85,20.1,81.3,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_162_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.19,2.4493159,0.216,4.1637380812,,20.55,41.25,69.3023255813954,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_162_2020,Westerfeld,2020,Cultivator+intensive,False,True,True,True,7.5,2.0949999999999998,0.17,3.3499999999999996,,11.100000000000001,18.15,102.9,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_163_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.53,1.9019592,0.155,2.9259728,,19.65,17.2,62.4177002583979,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_163_2020,Westerfeld,2020,Plough+intensive,False,True,True,True,7.5,1.795,0.15,2.95,,12.15,19.4,81.3,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_164_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.49,1.8336632,0.171,2.9112862164,,23.6,19.15,66.975,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_164_2020,Westerfeld,2020,Plough+extensive,False,True,True,True,7.55,1.7650000000000001,0.14500000000000002,2.95,,12.4,19.9,85.5,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_165_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.48,2.130078,0.194,3.5603356676,,21.65,35.5,61.9856589147287,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_166_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.47,2.3909454,0.193,3.8771077376,,24.95,35.0,66.571188630491,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_167_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.25,1.8444449,0.155,3.0280975604,,15.45,15.1,61.7023255813953,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_168_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.51,1.8271215,0.227,2.934494532,,22.85,19.4,59.9355297157623,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_169_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,6.92,2.0442391,0.221,3.4538617724,,13.35,27.65,62.8979328165375,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_170_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,6.66,2.5093346,0.247,4.3085985604,,13.95,35.3,64.6953488372093,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_171_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.29,1.7579623,0.151,2.883935646,,14.45,17.05,60.6662790697674,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_172_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.35,1.8234256,0.153,2.9949269384,,22.05,22.15,62.9686046511628,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_173_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.01,2.0979583,0.174,3.4398339292,,15.4,30.6,65.1976744186047,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_174_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,6.9,2.3267859,0.252,3.8945084144,,17.5,30.65,62.0476744186046,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_175_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.03,1.766257,0.157,3.0601863724,,10.9,14.95,68.4941860465116,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_176_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.44,1.7869259,0.144,2.97487406,,16.75,23.2,65.7801033591731,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_177_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.42,1.9786095,0.162,3.2787000968,,38.6,54.3,22.6930402930403,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_177_2021,Westerfeld,2021,Cultivator+extensive,False,True,True,True,7.4,2.0,0.2,3.45,,16.15,36.85,99.4192532299742,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_178_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.2,2.263635,0.191,3.7418740744,,26.3,42.2,37.4467032967033,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_178_2021,Westerfeld,2021,Cultivator+intensive,False,True,True,True,7.2,2.1500000000000004,0.215,3.6,,18.700000000000003,36.599999999999994,117.337729166667,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_179_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.36,1.7531312,0.144,2.92064564,,22.85,30.65,35.5760683760684,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_179_2021,Westerfeld,2021,Plough+intensive,False,True,True,True,7.3,1.6,0.16,2.75,,13.45,23.65,107.817612596899,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_180_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.5,1.7718472,0.192,2.6972578228,,24.95,26.45,26.8644688644689,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_180_2021,Westerfeld,2021,Plough+extensive,False,True,True,True,7.5,1.55,0.155,2.6500000000000004,,12.2,21.5,116.845972093023,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_181_2015,Westerfeld,2015,Cultivator+extensive,False,True,True,True,,,,,,,,80.4909560723514,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_181_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.43,2.2025974,0.224,3.4862915916,,34.35,61.6,23.2249084249084,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_182_2015,Westerfeld,2015,Cultivator+intensive,False,True,True,True,,,,,,,,74.9178294573644,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_182_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.14,2.2488061,0.192,3.7220230764,,26.15,49.15,40.0673992673993,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_183_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.01,1.7141948,0.172,2.846415372,,17.35,24.5,39.4356532356532,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_184_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.3,1.7274504,0.136,2.710510728,,21.45,28.15,30.8164835164835,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_185_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.21,2.1484683,0.176,3.5787212656,,27.85,53.3,28.2772893772894,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_186_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,6.81,2.3451171,0.229,3.9253685316,,18.1,46.8,39.1404761904762,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_187_2015,Westerfeld,2015,Plough+intensive,False,True,True,True,,,,,,,,83.293023255814,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_187_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,5.93,1.7657451,0.149,3.046008886,,8.45,23.95,40.4392551892552,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_188_2015,Westerfeld,2015,Plough+extensive,False,True,True,True,,,,,,,,85.1658914728682,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_188_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,6.8,1.7117433,0.141,2.8969390884,,15.2,29.85,31.5575091575092,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_189_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.25,2.1402443,0.182,3.5651445932,,29.4,49.85,24.6095238095238,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_190_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.03,2.2207872,0.191,3.7716384172,,20.65,50.4,42.1512820512821,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_191_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,5.92,1.7271973,0.219,2.924663422,,8.95,24.6,39.3766178266178,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_192_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,6.44,1.6999548,0.141,2.8785596968,,13.35,30.9,35.5983516483517,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_209_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.48,2.1136825,0.171,3.3599825592,,40.55,45.95,58.6599483204134,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_210_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.36,2.1562649,0.188,3.5243487192,,28.55,34.0,63.1152454780362,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_211_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.41,1.7964294,0.149,2.9126011112,,35.85,25.65,53.0162790697675,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_212_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.27,1.8078595,0.145,2.9610968864,,22.5,21.15,51.168992248062,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_213_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.44,2.1845747,0.169,3.3001714824,,46.35,52.85,53.4139534883721,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_214_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.43,2.2512375,0.197,3.6419150028,,40.15,45.4,56.4813953488372,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_215_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.52,1.8283517,0.148,2.8810748404,,30.6,20.55,53.6989664082687,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_216_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.54,1.7748217,0.133,2.7528178604,,23.6,16.25,50.0248062015504,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_217_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,7.27,2.129,0.182,2.635163308,,36.85,45.1,66.4558139534884,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_218_2019,Westerfeld,2019,Cultivator+intensive,False,True,True,True,7.11,2.2824003,0.189,3.8086123556,,27.15,37.95,57.4631782945736,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_219_2019,Westerfeld,2019,Plough+intensive,False,True,True,True,7.53,1.758278,0.142,2.8144387924,,25.55,23.5,57.443023255814,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_220_2019,Westerfeld,2019,Plough+extensive,False,True,True,True,7.53,1.7374914,0.138,2.746295796,,25.5,20.9,52.2519379844961,yield_total,single-site factorial tillage/fertilization long-term trial
bonares_westerfeld,WESTERFELD_221_2019,Westerfeld,2019,Cultivator+extensive,False,True,True,True,6.81,2.1280132,0.178,3.544421596,,28.5,39.5,65.590503875969,yield_total,single-site factorial tillage/fertilization long-term trial
